FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,SEX,URBANIZATION,DISABILITY,OCCUPATION,ECONOMIC_SECTOR,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT,CONF_STATUS
A,2019,MH,POPCNT,F,_T,_T,_T,K,190,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,K,537,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,L,30,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,L,19,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,M,44,N,,,,,
A,2019,MH,POPCNT,F,_T,_T,_T,M,47,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,M,1227,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,N,85,N,,,,,
A,2019,MH,POPCNT,F,_T,_T,_T,N,362,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,N,1383,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,O,1015,N,,,,,
A,2019,MH,POPCNT,F,_T,_T,_T,O,494,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,O,1135,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,P,1625,N,,,,,
A,2019,MH,POPCNT,F,_T,_T,_T,P,907,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,P,2727,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,Q,772,N,,,,,
A,2019,MH,POPCNT,F,_T,_T,_T,Q,441,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,Q,610,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,R,10,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,R,158,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,S,87,N,,,,,
A,2019,MH,POPCNT,F,_T,_T,_T,S,93,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,S,69,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,T,285,N,,,,,
A,2019,MH,POPCNT,F,_T,_T,_T,T,767,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,T,1598,N,,,,,
A,2019,KI,POPCNT,F,_T,_T,_T,U,76,N,,,,,
A,2019,MH,POPCNT,F,_T,_T,_T,U,47,N,,,,,
A,2019,VU,POPCNT,F,_T,_T,_T,X,1849,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,A,3033,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,A,734,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,A,16734,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,B,43,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,B,27,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,B,87,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,C,583,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,C,259,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,C,1701,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,D,182,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,D,574,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,D,135,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,E,129,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,E,26,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,F,545,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,F,1062,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,F,2637,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,G,2214,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,G,817,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,G,2654,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,H,1554,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,H,889,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,H,2916,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,I,261,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,I,373,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,I,2229,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,J,109,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,J,188,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,J,402,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,K,87,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,K,164,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,K,394,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,L,128,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,L,33,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,M,30,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,M,151,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,M,1169,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,N,582,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,N,678,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,N,1440,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,O,1816,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,O,1672,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,O,2911,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,P,588,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,P,1063,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,P,1642,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,Q,226,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,Q,386,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,Q,491,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,R,89,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,R,6,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,R,465,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,S,338,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,S,169,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,S,626,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,T,218,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,T,757,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,T,292,N,,,,,
A,2019,KI,POPCNT,M,_T,_T,_T,U,80,N,,,,,
A,2019,MH,POPCNT,M,_T,_T,_T,U,258,N,,,,,
A,2019,VU,POPCNT,M,_T,_T,_T,X,1416,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,A,498,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,B,7,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,C,2939,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,D,22,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,E,15,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,F,18,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,G,1931,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,H,196,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,I,362,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,J,157,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,K,268,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,M,66,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,N,588,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,O,1355,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,P,1087,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,Q,566,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,R,76,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,S,276,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,T,191,N,,,,,
A,2021,TO,POPCNT,F,_T,_T,_T,U,43,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,A,2306,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,B,79,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,C,587,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,D,193,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,E,172,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,F,1881,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,G,1177,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,H,762,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,I,176,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,J,160,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,K,130,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,L,7,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,M,37,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,N,538,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,O,2083,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,P,537,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,Q,216,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,R,56,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,S,905,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,T,37,N,,,,,
A,2021,TO,POPCNT,M,_T,_T,_T,U,7,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,A,3503,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,B,43,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,C,1176,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,D,217,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,F,547,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,G,5152,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,H,1854,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,I,593,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,J,211,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,K,189,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,L,158,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,M,74,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,N,667,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,O,2831,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,P,2213,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,Q,998,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,R,99,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,S,426,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,T,502,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,U,156,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,_T,21610,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,A,800,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,B,27,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,C,371,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,D,641,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,E,166,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,F,1074,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,G,1513,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,H,1024,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,I,702,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,J,216,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,K,354,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,L,33,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,M,197,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,N,1040,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,O,2166,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,P,1970,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,Q,827,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,R,6,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,S,263,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,T,1525,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,U,305,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,_T,15218,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,A,2804,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,B,86,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,C,3526,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,D,215,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,E,187,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,F,1899,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,G,3108,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,H,959,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,I,538,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,J,318,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,K,398,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,L,7,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,M,103,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,N,1126,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,O,3438,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,P,1624,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,Q,782,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,R,132,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,S,1181,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,T,228,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,U,50,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,_T,22709,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,A,26079,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,B,87,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,C,3561,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,D,170,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,E,26,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,F,2743,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,G,9228,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,H,3219,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,I,4362,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,J,488,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,K,931,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,L,19,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,M,2396,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,N,2823,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,O,4045,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,P,4368,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,Q,1100,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,R,624,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,S,695,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,T,1889,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,X,3265,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,_T,72118,N,,,,,
A,2019,VU,POPCNT,F,R,1,_X,_T,1503,N,,,,,
A,2019,VU,POPCNT,M,R,1,_X,_T,939,N,,,,,
A,2019,MH,POPCNT,M,R,1,0,_T,38,N,,,,,
A,2021,TO,POPCNT,M,R,1,0,_T,68,N,,,,,
A,2019,KI,POPCNT,F,R,1,1,_T,158,N,,,,,
A,2019,MH,POPCNT,F,R,1,1,_T,97,N,,,,,
A,2019,VU,POPCNT,F,R,1,1,_T,839,N,,,,,
A,2019,KI,POPCNT,M,R,1,1,_T,288,N,,,,,
A,2019,MH,POPCNT,M,R,1,1,_T,185,N,,,,,
A,2019,VU,POPCNT,M,R,1,1,_T,1678,N,,,,,
A,2021,TO,POPCNT,F,R,1,1,_T,238,N,,,,,
A,2021,TO,POPCNT,M,R,1,1,_T,473,N,,,,,
A,2019,KI,POPCNT,F,R,1,2,_T,792,N,,,,,
A,2019,MH,POPCNT,F,R,1,2,_T,136,N,,,,,
A,2019,VU,POPCNT,F,R,1,2,_T,2176,N,,,,,
A,2019,KI,POPCNT,M,R,1,2,_T,364,N,,,,,
A,2019,MH,POPCNT,M,R,1,2,_T,343,N,,,,,
A,2019,VU,POPCNT,M,R,1,2,_T,1577,N,,,,,
A,2021,TO,POPCNT,F,R,1,2,_T,1212,N,,,,,
A,2021,TO,POPCNT,M,R,1,2,_T,1285,N,,,,,
A,2019,KI,POPCNT,F,R,1,3,_T,95,N,,,,,
A,2019,MH,POPCNT,F,R,1,3,_T,13,N,,,,,
A,2019,VU,POPCNT,F,R,1,3,_T,353,N,,,,,
A,2019,KI,POPCNT,M,R,1,3,_T,365,N,,,,,
A,2019,MH,POPCNT,M,R,1,3,_T,93,N,,,,,
A,2019,VU,POPCNT,M,R,1,3,_T,807,N,,,,,
A,2021,TO,POPCNT,F,R,1,3,_T,541,N,,,,,
A,2021,TO,POPCNT,M,R,1,3,_T,755,N,,,,,
A,2019,KI,POPCNT,F,R,1,4,_T,100,N,,,,,
A,2019,MH,POPCNT,F,R,1,4,_T,45,N,,,,,
A,2019,VU,POPCNT,F,R,1,4,_T,361,N,,,,,
A,2019,KI,POPCNT,M,R,1,4,_T,20,N,,,,,
A,2019,MH,POPCNT,M,R,1,4,_T,75,N,,,,,
A,2019,VU,POPCNT,M,R,1,4,_T,213,N,,,,,
A,2021,TO,POPCNT,F,R,1,4,_T,916,N,,,,,
A,2021,TO,POPCNT,M,R,1,4,_T,163,N,,,,,
A,2019,KI,POPCNT,F,R,1,5,_T,910,N,,,,,
A,2019,MH,POPCNT,F,R,1,5,_T,42,N,,,,,
A,2019,VU,POPCNT,F,R,1,5,_T,2783,N,,,,,
A,2019,KI,POPCNT,M,R,1,5,_T,807,N,,,,,
A,2019,MH,POPCNT,M,R,1,5,_T,210,N,,,,,
A,2019,VU,POPCNT,M,R,1,5,_T,1943,N,,,,,
A,2021,TO,POPCNT,F,R,1,5,_T,1717,N,,,,,
A,2021,TO,POPCNT,M,R,1,5,_T,939,N,,,,,
A,2019,KI,POPCNT,F,R,1,6,_T,70,N,,,,,
A,2019,VU,POPCNT,F,R,1,6,_T,8858,N,,,,,
A,2019,KI,POPCNT,M,R,1,6,_T,186,N,,,,,
A,2019,MH,POPCNT,M,R,1,6,_T,305,N,,,,,
A,2019,VU,POPCNT,M,R,1,6,_T,15529,N,,,,,
A,2021,TO,POPCNT,F,R,1,6,_T,102,N,,,,,
A,2021,TO,POPCNT,M,R,1,6,_T,760,N,,,,,
A,2019,KI,POPCNT,F,R,1,7,_T,324,N,,,,,
A,2019,MH,POPCNT,F,R,1,7,_T,488,N,,,,,
A,2019,VU,POPCNT,F,R,1,7,_T,951,N,,,,,
A,2019,KI,POPCNT,M,R,1,7,_T,334,N,,,,,
A,2019,MH,POPCNT,M,R,1,7,_T,150,N,,,,,
A,2019,VU,POPCNT,M,R,1,7,_T,1261,N,,,,,
A,2021,TO,POPCNT,F,R,1,7,_T,2164,N,,,,,
A,2021,TO,POPCNT,M,R,1,7,_T,1285,N,,,,,
A,2019,KI,POPCNT,F,R,1,8,_T,16,N,,,,,
A,2019,VU,POPCNT,F,R,1,8,_T,158,N,,,,,
A,2019,KI,POPCNT,M,R,1,8,_T,316,N,,,,,
A,2019,MH,POPCNT,M,R,1,8,_T,13,N,,,,,
A,2019,VU,POPCNT,M,R,1,8,_T,909,N,,,,,
A,2021,TO,POPCNT,F,R,1,8,_T,48,N,,,,,
A,2021,TO,POPCNT,M,R,1,8,_T,661,N,,,,,
A,2019,KI,POPCNT,F,R,1,9,_T,355,N,,,,,
A,2019,MH,POPCNT,F,R,1,9,_T,56,N,,,,,
A,2019,VU,POPCNT,F,R,1,9,_T,1032,N,,,,,
A,2019,KI,POPCNT,M,R,1,9,_T,1929,N,,,,,
A,2019,MH,POPCNT,M,R,1,9,_T,702,N,,,,,
A,2019,VU,POPCNT,M,R,1,9,_T,1100,N,,,,,
A,2021,TO,POPCNT,F,R,1,9,_T,533,N,,,,,
A,2021,TO,POPCNT,M,R,1,9,_T,1952,N,,,,,
A,2019,VU,POPCNT,F,R,2,_X,_T,47,N,,,,,
A,2019,VU,POPCNT,M,R,2,_X,_T,14,N,,,,,
A,2019,KI,POPCNT,F,R,2,1,_T,10,N,,,,,
A,2019,VU,POPCNT,F,R,2,1,_T,23,N,,,,,
A,2019,KI,POPCNT,M,R,2,1,_T,11,N,,,,,
A,2019,MH,POPCNT,M,R,2,1,_T,19,N,,,,,
A,2019,VU,POPCNT,M,R,2,1,_T,94,N,,,,,
A,2021,TO,POPCNT,F,R,2,1,_T,3,N,,,,,
A,2021,TO,POPCNT,M,R,2,1,_T,38,N,,,,,
A,2019,KI,POPCNT,F,R,2,2,_T,23,N,,,,,
A,2019,MH,POPCNT,F,R,2,2,_T,5,N,,,,,
A,2019,VU,POPCNT,F,R,2,2,_T,12,N,,,,,
A,2019,KI,POPCNT,M,R,2,2,_T,35,N,,,,,
A,2021,TO,POPCNT,F,R,2,2,_T,4,N,,,,,
A,2021,TO,POPCNT,M,R,2,2,_T,28,N,,,,,
A,2019,KI,POPCNT,F,R,2,3,_T,6,N,,,,,
A,2019,KI,POPCNT,M,R,2,3,_T,11,N,,,,,
A,2021,TO,POPCNT,M,R,2,3,_T,7,N,,,,,
A,2019,KI,POPCNT,F,R,2,4,_T,8,N,,,,,
A,2019,MH,POPCNT,M,R,2,4,_T,25,N,,,,,
A,2021,TO,POPCNT,F,R,2,4,_T,5,N,,,,,
A,2019,KI,POPCNT,F,R,2,5,_T,71,N,,,,,
A,2019,VU,POPCNT,F,R,2,5,_T,8,N,,,,,
A,2019,KI,POPCNT,M,R,2,5,_T,29,N,,,,,
A,2019,VU,POPCNT,M,R,2,5,_T,79,N,,,,,
A,2021,TO,POPCNT,F,R,2,5,_T,29,N,,,,,
A,2021,TO,POPCNT,M,R,2,5,_T,29,N,,,,,
A,2019,VU,POPCNT,F,R,2,6,_T,35,N,,,,,
A,2019,MH,POPCNT,M,R,2,6,_T,10,N,,,,,
A,2019,VU,POPCNT,M,R,2,6,_T,352,N,,,,,
A,2021,TO,POPCNT,M,R,2,6,_T,4,N,,,,,
A,2019,KI,POPCNT,F,R,2,7,_T,18,N,,,,,
A,2019,MH,POPCNT,F,R,2,7,_T,19,N,,,,,
A,2019,VU,POPCNT,F,R,2,7,_T,24,N,,,,,
A,2019,KI,POPCNT,M,R,2,7,_T,27,N,,,,,
A,2019,VU,POPCNT,M,R,2,7,_T,27,N,,,,,
A,2021,TO,POPCNT,F,R,2,7,_T,67,N,,,,,
A,2021,TO,POPCNT,M,R,2,7,_T,26,N,,,,,
A,2019,KI,POPCNT,M,R,2,8,_T,6,N,,,,,
A,2021,TO,POPCNT,F,R,2,8,_T,4,N,,,,,
A,2021,TO,POPCNT,M,R,2,8,_T,18,N,,,,,
A,2019,KI,POPCNT,F,R,2,9,_T,10,N,,,,,
A,2019,VU,POPCNT,F,R,2,9,_T,11,N,,,,,
A,2019,KI,POPCNT,M,R,2,9,_T,33,N,,,,,
A,2019,MH,POPCNT,M,R,2,9,_T,75,N,,,,,
A,2019,VU,POPCNT,M,R,2,9,_T,16,N,,,,,
A,2021,TO,POPCNT,M,R,2,9,_T,39,N,,,,,
A,2019,VU,POPCNT,F,U,1,_X,_T,546,N,,,,,
A,2019,VU,POPCNT,M,U,1,_X,_T,777,N,,,,,
A,2019,MH,POPCNT,F,U,1,0,_T,11,N,,,,,
A,2019,VU,POPCNT,F,U,1,0,_T,7,N,,,,,
A,2019,MH,POPCNT,M,U,1,0,_T,101,N,,,,,
A,2019,VU,POPCNT,M,U,1,0,_T,49,N,,,,,
A,2021,TO,POPCNT,F,U,1,0,_T,15,N,,,,,
A,2021,TO,POPCNT,M,U,1,0,_T,105,N,,,,,
A,2019,KI,POPCNT,F,U,1,1,_T,359,N,,,,,
A,2019,MH,POPCNT,F,U,1,1,_T,391,N,,,,,
A,2019,VU,POPCNT,F,U,1,1,_T,972,N,,,,,
A,2019,KI,POPCNT,M,U,1,1,_T,490,N,,,,,
A,2019,MH,POPCNT,M,U,1,1,_T,776,N,,,,,
A,2019,VU,POPCNT,M,U,1,1,_T,1377,N,,,,,
A,2021,TO,POPCNT,F,U,1,1,_T,117,N,,,,,
A,2021,TO,POPCNT,M,U,1,1,_T,150,N,,,,,
A,2019,KI,POPCNT,F,U,1,2,_T,1334,N,,,,,
A,2019,MH,POPCNT,F,U,1,2,_T,815,N,,,,,
A,2019,VU,POPCNT,F,U,1,2,_T,1411,N,,,,,
A,2019,KI,POPCNT,M,U,1,2,_T,656,N,,,,,
A,2019,MH,POPCNT,M,U,1,2,_T,942,N,,,,,
A,2019,VU,POPCNT,M,U,1,2,_T,1372,N,,,,,
A,2021,TO,POPCNT,F,U,1,2,_T,649,N,,,,,
A,2021,TO,POPCNT,M,U,1,2,_T,538,N,,,,,
A,2019,KI,POPCNT,F,U,1,3,_T,496,N,,,,,
A,2019,MH,POPCNT,F,U,1,3,_T,622,N,,,,,
A,2019,VU,POPCNT,F,U,1,3,_T,787,N,,,,,
A,2019,KI,POPCNT,M,U,1,3,_T,644,N,,,,,
A,2019,MH,POPCNT,M,U,1,3,_T,851,N,,,,,
A,2019,VU,POPCNT,M,U,1,3,_T,1139,N,,,,,
A,2021,TO,POPCNT,F,U,1,3,_T,239,N,,,,,
A,2021,TO,POPCNT,M,U,1,3,_T,326,N,,,,,
A,2019,KI,POPCNT,F,U,1,4,_T,480,N,,,,,
A,2019,MH,POPCNT,F,U,1,4,_T,211,N,,,,,
A,2019,VU,POPCNT,F,U,1,4,_T,653,N,,,,,
A,2019,KI,POPCNT,M,U,1,4,_T,61,N,,,,,
A,2019,MH,POPCNT,M,U,1,4,_T,612,N,,,,,
A,2019,VU,POPCNT,M,U,1,4,_T,368,N,,,,,
A,2021,TO,POPCNT,F,U,1,4,_T,372,N,,,,,
A,2021,TO,POPCNT,M,U,1,4,_T,196,N,,,,,
A,2019,KI,POPCNT,F,U,1,5,_T,2178,N,,,,,
A,2019,MH,POPCNT,F,U,1,5,_T,810,N,,,,,
A,2019,VU,POPCNT,F,U,1,5,_T,5168,N,,,,,
A,2019,KI,POPCNT,M,U,1,5,_T,1622,N,,,,,
A,2019,MH,POPCNT,M,U,1,5,_T,1541,N,,,,,
A,2019,VU,POPCNT,M,U,1,5,_T,3250,N,,,,,
A,2021,TO,POPCNT,F,U,1,5,_T,765,N,,,,,
A,2021,TO,POPCNT,M,U,1,5,_T,550,N,,,,,
