FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,URBANISATION,SEX,AGE,DISABILITY,EDUCATION,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,DATASOURCE,OBS_STATUS,OBS_COMMENT,CONF_STATUS
A,2020,PW,POPCNT,R,F,Y25T54,1,_T,619,N,,,,,
A,2020,VU,POPCNT,R,F,Y25T54,1,_T,37087,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,1,_T,7640,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,1,_T,800,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,1,_T,35834,N,,,,,
A,2021,TO,POPCNT,R,F,Y25T54,1,_T,27100,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,1,_T,22318,N,,,,,
A,2017,TV,POPCNT,R,F,Y25T54,2,_T,13,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,2,_T,15,N,,,,,
A,2019,KI,POPCNT,R,F,Y25T54,2,_T,514,N,,,,,
A,2019,MH,POPCNT,R,F,Y25T54,2,_T,18,N,,,,,
A,2019,VU,POPCNT,R,F,Y25T54,2,_T,465,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,2,_T,357,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,2,_T,148,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,2,_T,639,N,,,,,
A,2020,KI,POPCNT,R,F,Y25T54,2,_T,400,N,,,,,
A,2020,PW,POPCNT,R,F,Y25T54,2,_T,18,N,,,,,
A,2020,VU,POPCNT,R,F,Y25T54,2,_T,866,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,2,_T,430,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,2,_T,21,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,2,_T,828,N,,,,,
A,2021,TO,POPCNT,R,F,Y25T54,2,_T,544,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,2,_T,660,N,,,,,
A,2017,TV,POPCNT,R,F,Y55T64,1,_T,190,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,1,_T,184,N,,,,,
A,2019,KI,POPCNT,R,F,Y55T64,1,_T,1597,N,,,,,
A,2019,MH,POPCNT,R,F,Y55T64,1,_T,490,N,,,,,
A,2019,VU,POPCNT,R,F,Y55T64,1,_T,5175,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,1,_T,1526,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,1,_T,524,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,1,_T,5550,N,,,,,
A,2020,KI,POPCNT,R,F,Y55T64,1,_T,1312,N,,,,,
A,2020,PW,POPCNT,R,F,Y55T64,1,_T,253,N,,,,,
A,2020,VU,POPCNT,R,F,Y55T64,1,_T,5480,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,1,_T,1239,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,1,_T,287,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,1,_T,5421,N,,,,,
A,2021,TO,POPCNT,R,F,Y55T64,1,_T,4865,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,1,_T,4846,N,,,,,
A,2017,TV,POPCNT,R,F,Y55T64,2,_T,20,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,2,_T,7,N,,,,,
A,2019,KI,POPCNT,R,F,Y55T64,2,_T,259,N,,,,,
A,2019,MH,POPCNT,R,F,Y55T64,2,_T,40,N,,,,,
A,2019,VU,POPCNT,R,F,Y55T64,2,_T,194,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,2,_T,198,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,2,_T,26,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,2,_T,386,N,,,,,
A,2020,KI,POPCNT,R,F,Y55T64,2,_T,259,N,,,,,
A,2020,PW,POPCNT,R,F,Y55T64,2,_T,16,N,,,,,
A,2020,VU,POPCNT,R,F,Y55T64,2,_T,582,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,2,_T,235,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,2,_T,21,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,2,_T,473,N,,,,,
A,2021,TO,POPCNT,R,F,Y55T64,2,_T,478,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,2,_T,444,N,,,,,
A,2017,TV,POPCNT,R,F,Y65T999,1,_T,116,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,1,_T,89,N,,,,,
A,2019,KI,POPCNT,R,F,Y65T999,1,_T,1038,N,,,,,
A,2019,MH,POPCNT,R,F,Y65T999,1,_T,244,N,,,,,
A,2019,VU,POPCNT,R,F,Y65T999,1,_T,3577,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,1,_T,658,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,1,_T,286,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,1,_T,4266,N,,,,,
A,2020,KI,POPCNT,R,F,Y65T999,1,_T,737,N,,,,,
A,2020,PW,POPCNT,R,F,Y65T999,1,_T,196,N,,,,,
A,2020,VU,POPCNT,R,F,Y65T999,1,_T,3714,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,1,_T,545,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,1,_T,182,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,1,_T,3824,N,,,,,
A,2021,TO,POPCNT,R,F,Y65T999,1,_T,4373,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,1,_T,3729,N,,,,,
A,2017,TV,POPCNT,R,F,Y65T999,2,_T,50,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,2,_T,24,N,,,,,
A,2019,KI,POPCNT,R,F,Y65T999,2,_T,491,N,,,,,
A,2019,MH,POPCNT,R,F,Y65T999,2,_T,112,N,,,,,
A,2019,VU,POPCNT,R,F,Y65T999,2,_T,675,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,2,_T,262,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,2,_T,101,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,2,_T,801,N,,,,,
A,2020,KI,POPCNT,R,F,Y65T999,2,_T,498,N,,,,,
A,2020,PW,POPCNT,R,F,Y65T999,2,_T,54,N,,,,,
A,2020,VU,POPCNT,R,F,Y65T999,2,_T,1540,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,2,_T,270,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,2,_T,39,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,2,_T,1335,N,,,,,
A,2021,TO,POPCNT,R,F,Y65T999,2,_T,1724,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,2,_T,941,N,,,,,
A,2017,TV,POPCNT,U,F,Y25T54,1,_T,1076,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,1,_T,1148,N,,,,,
A,2019,KI,POPCNT,U,F,Y25T54,1,_T,11897,N,,,,,
A,2019,MH,POPCNT,U,F,Y25T54,1,_T,8545,N,,,,,
A,2019,VU,POPCNT,U,F,Y25T54,1,_T,15364,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,1,_T,11571,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,1,_T,8612,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,1,_T,15587,N,,,,,
A,2020,KI,POPCNT,U,F,Y25T54,1,_T,12867,N,,,,,
A,2020,PW,POPCNT,U,F,Y25T54,1,_T,2896,N,,,,,
A,2020,VU,POPCNT,U,F,Y25T54,1,_T,12917,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,1,_T,11601,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,1,_T,3873,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,1,_T,12290,N,,,,,
A,2021,MH,POPCNT,U,F,Y25T54,1,_T,5851,N,,,,,
A,2021,TO,POPCNT,U,F,Y25T54,1,_T,7905,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,1,_T,5791,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,1,_T,6613,N,,,,,
A,2017,TV,POPCNT,U,F,Y25T54,2,_T,11,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,2,_T,21,N,,,,,
A,2019,KI,POPCNT,U,F,Y25T54,2,_T,464,N,,,,,
A,2019,MH,POPCNT,U,F,Y25T54,2,_T,241,N,,,,,
A,2019,VU,POPCNT,U,F,Y25T54,2,_T,81,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,2,_T,419,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,2,_T,217,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,2,_T,106,N,,,,,
A,2020,KI,POPCNT,U,F,Y25T54,2,_T,487,N,,,,,
A,2020,PW,POPCNT,U,F,Y25T54,2,_T,29,N,,,,,
A,2020,VU,POPCNT,U,F,Y25T54,2,_T,314,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,2,_T,537,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,2,_T,63,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,2,_T,277,N,,,,,
A,2021,MH,POPCNT,U,F,Y25T54,2,_T,139,N,,,,,
A,2021,TO,POPCNT,U,F,Y25T54,2,_T,154,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,2,_T,175,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,2,_T,166,N,,,,,
A,2017,TV,POPCNT,U,F,Y55T64,1,_T,270,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,1,_T,220,N,,,,,
A,2019,KI,POPCNT,U,F,Y55T64,1,_T,1628,N,,,,,
A,2019,MH,POPCNT,U,F,Y55T64,1,_T,1773,N,,,,,
A,2019,VU,POPCNT,U,F,Y55T64,1,_T,1892,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,1,_T,1379,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,1,_T,1834,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,1,_T,1956,N,,,,,
A,2020,KI,POPCNT,U,F,Y55T64,1,_T,1915,N,,,,,
A,2020,PW,POPCNT,U,F,Y55T64,1,_T,802,N,,,,,
A,2020,VU,POPCNT,U,F,Y55T64,1,_T,1606,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,1,_T,1420,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,1,_T,867,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,1,_T,1682,N,,,,,
A,2021,MH,POPCNT,U,F,Y55T64,1,_T,901,N,,,,,
A,2021,TO,POPCNT,U,F,Y55T64,1,_T,1487,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,1,_T,918,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,1,_T,1311,N,,,,,
A,2017,TV,POPCNT,U,F,Y55T64,2,_T,14,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,2,_T,8,N,,,,,
A,2019,KI,POPCNT,U,F,Y55T64,2,_T,363,N,,,,,
A,2019,MH,POPCNT,U,F,Y55T64,2,_T,144,N,,,,,
A,2019,VU,POPCNT,U,F,Y55T64,2,_T,84,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,2,_T,210,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,2,_T,142,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,2,_T,49,N,,,,,
A,2020,KI,POPCNT,U,F,Y55T64,2,_T,351,N,,,,,
A,2020,PW,POPCNT,U,F,Y55T64,2,_T,23,N,,,,,
A,2020,VU,POPCNT,U,F,Y55T64,2,_T,193,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,2,_T,224,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,2,_T,36,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,2,_T,144,N,,,,,
A,2021,MH,POPCNT,U,F,Y55T64,2,_T,83,N,,,,,
A,2021,TO,POPCNT,U,F,Y55T64,2,_T,172,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,2,_T,73,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,2,_T,94,N,,,,,
A,2017,TV,POPCNT,U,F,Y65T999,1,_T,123,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,1,_T,103,N,,,,,
A,2019,KI,POPCNT,U,F,Y65T999,1,_T,662,N,,,,,
A,2019,MH,POPCNT,U,F,Y65T999,1,_T,866,N,,,,,
A,2019,VU,POPCNT,U,F,Y65T999,1,_T,962,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,1,_T,482,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,1,_T,775,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,1,_T,1336,N,,,,,
A,2020,KI,POPCNT,U,F,Y65T999,1,_T,1005,N,,,,,
A,2020,PW,POPCNT,U,F,Y65T999,1,_T,567,N,,,,,
A,2020,VU,POPCNT,U,F,Y65T999,1,_T,729,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,1,_T,590,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,1,_T,474,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,1,_T,821,N,,,,,
A,2021,MH,POPCNT,U,F,Y65T999,1,_T,521,N,,,,,
A,2021,TO,POPCNT,U,F,Y65T999,1,_T,1405,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,1,_T,499,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,1,_T,917,N,,,,,
A,2017,TV,POPCNT,U,F,Y65T999,2,_T,34,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,2,_T,15,N,,,,,
A,2019,KI,POPCNT,U,F,Y65T999,2,_T,540,N,,,,,
A,2019,MH,POPCNT,U,F,Y65T999,2,_T,177,N,,,,,
A,2019,VU,POPCNT,U,F,Y65T999,2,_T,148,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,2,_T,336,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,2,_T,138,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,2,_T,212,N,,,,,
A,2020,KI,POPCNT,U,F,Y65T999,2,_T,574,N,,,,,
A,2020,PW,POPCNT,U,F,Y65T999,2,_T,98,N,,,,,
A,2020,VU,POPCNT,U,F,Y65T999,2,_T,229,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,2,_T,251,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,2,_T,61,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,2,_T,243,N,,,,,
A,2021,MH,POPCNT,U,F,Y65T999,2,_T,102,N,,,,,
A,2021,TO,POPCNT,U,F,Y65T999,2,_T,425,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,2,_T,97,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,2,_T,234,N,,,,,
A,2017,TV,POPCNT,_T,F,Y25T54,1,_T,1633,N,,,,,
A,2017,TV,POPCNT,_T,M,Y25T54,1,_T,1753,N,,,,,
A,2017,TV,POPCNT,_T,F,Y25T54,2,_T,24,N,,,,,
A,2017,TV,POPCNT,_T,M,Y25T54,2,_T,36,N,,,,,
A,2017,TV,POPCNT,_T,F,Y55T64,1,_T,460,N,,,,,
A,2017,TV,POPCNT,_T,M,Y55T64,1,_T,404,N,,,,,
A,2017,TV,POPCNT,_T,F,Y55T64,2,_T,34,N,,,,,
A,2017,TV,POPCNT,_T,M,Y55T64,2,_T,15,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,1,_T,239,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,1,_T,192,N,,,,,
A,2017,TV,POPCNT,_T,F,Y65T999,2,_T,84,N,,,,,
A,2017,TV,POPCNT,_T,M,Y65T999,2,_T,39,N,,,,,
A,2019,KI,POPCNT,_T,F,Y25T54,1,_T,20918,N,,,,,
A,2019,MH,POPCNT,_T,F,Y25T54,1,_T,11240,N,,,,,
A,2019,VU,POPCNT,_T,F,Y25T54,1,_T,50824,N,,,,,
A,2019,KI,POPCNT,_T,M,Y25T54,1,_T,20579,N,,,,,
A,2019,MH,POPCNT,_T,M,Y25T54,1,_T,11337,N,,,,,
A,2019,VU,POPCNT,_T,M,Y25T54,1,_T,51397,N,,,,,
A,2019,KI,POPCNT,_T,F,Y25T54,2,_T,977,N,,,,,
A,2019,MH,POPCNT,_T,F,Y25T54,2,_T,259,N,,,,,
A,2019,VU,POPCNT,_T,F,Y25T54,2,_T,545,N,,,,,
A,2019,KI,POPCNT,_T,M,Y25T54,2,_T,776,N,,,,,
A,2019,MH,POPCNT,_T,M,Y25T54,2,_T,365,N,,,,,
A,2019,VU,POPCNT,_T,M,Y25T54,2,_T,745,N,,,,,
A,2019,KI,POPCNT,_T,F,Y55T64,1,_T,3225,N,,,,,
A,2019,MH,POPCNT,_T,F,Y55T64,1,_T,2263,N,,,,,
A,2019,VU,POPCNT,_T,F,Y55T64,1,_T,7067,N,,,,,
A,2019,KI,POPCNT,_T,M,Y55T64,1,_T,2905,N,,,,,
A,2019,MH,POPCNT,_T,M,Y55T64,1,_T,2358,N,,,,,
A,2019,VU,POPCNT,_T,M,Y55T64,1,_T,7507,N,,,,,
A,2019,KI,POPCNT,_T,F,Y55T64,2,_T,622,N,,,,,
A,2019,MH,POPCNT,_T,F,Y55T64,2,_T,184,N,,,,,
A,2019,VU,POPCNT,_T,F,Y55T64,2,_T,278,N,,,,,
A,2019,KI,POPCNT,_T,M,Y55T64,2,_T,409,N,,,,,
A,2019,MH,POPCNT,_T,M,Y55T64,2,_T,168,N,,,,,
A,2019,VU,POPCNT,_T,M,Y55T64,2,_T,435,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,1,_T,1700,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,1,_T,1109,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,1,_T,4539,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,1,_T,1141,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,1,_T,1061,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,1,_T,5602,N,,,,,
A,2019,KI,POPCNT,_T,F,Y65T999,2,_T,1032,N,,,,,
A,2019,MH,POPCNT,_T,F,Y65T999,2,_T,289,N,,,,,
A,2019,VU,POPCNT,_T,F,Y65T999,2,_T,823,N,,,,,
A,2019,KI,POPCNT,_T,M,Y65T999,2,_T,598,N,,,,,
A,2019,MH,POPCNT,_T,M,Y65T999,2,_T,239,N,,,,,
A,2019,VU,POPCNT,_T,M,Y65T999,2,_T,1013,N,,,,,
A,2020,KI,POPCNT,_T,F,Y25T54,1,_T,20910,N,,,,,
A,2020,PW,POPCNT,_T,F,Y25T54,1,_T,3515,N,,,,,
A,2020,VU,POPCNT,_T,F,Y25T54,1,_T,50004,N,,,,,
A,2020,KI,POPCNT,_T,M,Y25T54,1,_T,19241,N,,,,,
A,2020,PW,POPCNT,_T,M,Y25T54,1,_T,4673,N,,,,,
A,2020,VU,POPCNT,_T,M,Y25T54,1,_T,48124,N,,,,,
A,2020,KI,POPCNT,_T,F,Y25T54,2,_T,887,N,,,,,
A,2020,PW,POPCNT,_T,F,Y25T54,2,_T,47,N,,,,,
A,2020,VU,POPCNT,_T,F,Y25T54,2,_T,1180,N,,,,,
A,2020,KI,POPCNT,_T,M,Y25T54,2,_T,967,N,,,,,
A,2020,PW,POPCNT,_T,M,Y25T54,2,_T,84,N,,,,,
A,2020,VU,POPCNT,_T,M,Y25T54,2,_T,1105,N,,,,,
A,2020,KI,POPCNT,_T,F,Y55T64,1,_T,3227,N,,,,,
A,2020,PW,POPCNT,_T,F,Y55T64,1,_T,1055,N,,,,,
A,2020,VU,POPCNT,_T,F,Y55T64,1,_T,7086,N,,,,,
A,2020,KI,POPCNT,_T,M,Y55T64,1,_T,2659,N,,,,,
A,2020,PW,POPCNT,_T,M,Y55T64,1,_T,1154,N,,,,,
A,2020,VU,POPCNT,_T,M,Y55T64,1,_T,7102,N,,,,,
A,2020,KI,POPCNT,_T,F,Y55T64,2,_T,610,N,,,,,
A,2020,PW,POPCNT,_T,F,Y55T64,2,_T,39,N,,,,,
A,2020,VU,POPCNT,_T,F,Y55T64,2,_T,775,N,,,,,
A,2020,KI,POPCNT,_T,M,Y55T64,2,_T,459,N,,,,,
A,2020,PW,POPCNT,_T,M,Y55T64,2,_T,57,N,,,,,
A,2020,VU,POPCNT,_T,M,Y55T64,2,_T,616,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,1,_T,1742,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,1,_T,763,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,1,_T,4443,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,1,_T,1135,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,1,_T,656,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,1,_T,4645,N,,,,,
A,2020,KI,POPCNT,_T,F,Y65T999,2,_T,1072,N,,,,,
A,2020,PW,POPCNT,_T,F,Y65T999,2,_T,152,N,,,,,
A,2020,VU,POPCNT,_T,F,Y65T999,2,_T,1769,N,,,,,
A,2020,KI,POPCNT,_T,M,Y65T999,2,_T,521,N,,,,,
A,2020,PW,POPCNT,_T,M,Y65T999,2,_T,100,N,,,,,
A,2020,VU,POPCNT,_T,M,Y65T999,2,_T,1578,N,,,,,
A,2021,MH,POPCNT,_T,F,Y25T54,1,_T,5851,N,,,,,
A,2021,TO,POPCNT,_T,F,Y25T54,1,_T,35005,N,,,,,
A,2021,MH,POPCNT,_T,M,Y25T54,1,_T,5791,N,,,,,
A,2021,TO,POPCNT,_T,M,Y25T54,1,_T,28931,N,,,,,
A,2021,MH,POPCNT,_T,F,Y25T54,2,_T,139,N,,,,,
A,2021,TO,POPCNT,_T,F,Y25T54,2,_T,697,N,,,,,
A,2021,MH,POPCNT,_T,M,Y25T54,2,_T,175,N,,,,,
A,2021,TO,POPCNT,_T,M,Y25T54,2,_T,827,N,,,,,
A,2021,MH,POPCNT,_T,F,Y55T64,1,_T,901,N,,,,,
A,2021,TO,POPCNT,_T,F,Y55T64,1,_T,6353,N,,,,,
A,2021,MH,POPCNT,_T,M,Y55T64,1,_T,918,N,,,,,
A,2021,TO,POPCNT,_T,M,Y55T64,1,_T,6157,N,,,,,
A,2021,MH,POPCNT,_T,F,Y55T64,2,_T,83,N,,,,,
A,2021,TO,POPCNT,_T,F,Y55T64,2,_T,651,N,,,,,
A,2021,MH,POPCNT,_T,M,Y55T64,2,_T,73,N,,,,,
A,2021,TO,POPCNT,_T,M,Y55T64,2,_T,538,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,1,_T,521,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,1,_T,5778,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,1,_T,499,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,1,_T,4646,N,,,,,
A,2021,MH,POPCNT,_T,F,Y65T999,2,_T,102,N,,,,,
A,2021,TO,POPCNT,_T,F,Y65T999,2,_T,2150,N,,,,,
A,2021,MH,POPCNT,_T,M,Y65T999,2,_T,97,N,,,,,
A,2021,TO,POPCNT,_T,M,Y65T999,2,_T,1176,N,,,,,
A,2017,TV,POPCNT,R,_T,Y25T54,1,_T,1162,N,,,,,
A,2017,TV,POPCNT,R,_T,Y55T64,1,_T,374,N,,,,,
A,2017,TV,POPCNT,R,_T,Y65T999,1,_T,205,N,,,,,
A,2017,TV,POPCNT,R,_T,_T,1,_T,1741,N,,,,,
A,2017,TV,POPCNT,R,_T,Y25T54,2,_T,28,N,,,,,
A,2017,TV,POPCNT,R,_T,Y55T64,2,_T,27,N,,,,,
A,2017,TV,POPCNT,R,_T,Y65T999,2,_T,74,N,,,,,
A,2017,TV,POPCNT,R,_T,_T,2,_T,129,N,,,,,
A,2017,TV,POPCNT,U,_T,Y25T54,1,_T,2224,N,,,,,
A,2017,TV,POPCNT,U,_T,Y55T64,1,_T,490,N,,,,,
A,2017,TV,POPCNT,U,_T,Y65T999,1,_T,226,N,,,,,
A,2017,TV,POPCNT,U,_T,_T,1,_T,2940,N,,,,,
A,2017,TV,POPCNT,U,_T,Y25T54,2,_T,32,N,,,,,
A,2017,TV,POPCNT,U,_T,Y55T64,2,_T,22,N,,,,,
A,2017,TV,POPCNT,U,_T,Y65T999,2,_T,49,N,,,,,
A,2017,TV,POPCNT,U,_T,_T,2,_T,103,N,,,,,
A,2019,KI,POPCNT,R,_T,Y25T54,1,_T,18029,N,,,,,
A,2019,KI,POPCNT,R,_T,Y55T64,1,_T,3123,N,,,,,
A,2019,KI,POPCNT,R,_T,Y65T999,1,_T,1696,N,,,,,
A,2019,KI,POPCNT,R,_T,_T,1,_T,22849,N,,,,,
A,2019,MH,POPCNT,R,_T,Y25T54,1,_T,5420,N,,,,,
A,2019,MH,POPCNT,R,_T,Y55T64,1,_T,1014,N,,,,,
A,2019,MH,POPCNT,R,_T,Y65T999,1,_T,530,N,,,,,
A,2019,MH,POPCNT,R,_T,_T,1,_T,6964,N,,,,,
A,2019,VU,POPCNT,R,_T,Y25T54,1,_T,71271,N,,,,,
A,2019,VU,POPCNT,R,_T,Y55T64,1,_T,10725,N,,,,,
A,2019,VU,POPCNT,R,_T,Y65T999,1,_T,7843,N,,,,,
A,2019,VU,POPCNT,R,_T,_T,1,_T,89839,N,,,,,
A,2019,KI,POPCNT,R,_T,Y25T54,2,_T,871,N,,,,,
A,2019,KI,POPCNT,R,_T,Y55T64,2,_T,457,N,,,,,
A,2019,KI,POPCNT,R,_T,Y65T999,2,_T,754,N,,,,,
A,2019,KI,POPCNT,R,_T,_T,2,_T,2081,N,,,,,
A,2019,MH,POPCNT,R,_T,Y25T54,2,_T,166,N,,,,,
A,2019,MH,POPCNT,R,_T,Y55T64,2,_T,65,N,,,,,
A,2019,MH,POPCNT,R,_T,Y65T999,2,_T,213,N,,,,,
A,2019,MH,POPCNT,R,_T,_T,2,_T,444,N,,,,,
A,2019,VU,POPCNT,R,_T,Y25T54,2,_T,1104,N,,,,,
A,2019,VU,POPCNT,R,_T,Y55T64,2,_T,580,N,,,,,
A,2019,VU,POPCNT,R,_T,Y65T999,2,_T,1476,N,,,,,
A,2019,VU,POPCNT,R,_T,_T,2,_T,3160,N,,,,,
A,2019,KI,POPCNT,U,_T,Y25T54,1,_T,23467,N,,,,,
A,2019,KI,POPCNT,U,_T,Y55T64,1,_T,3007,N,,,,,
A,2019,KI,POPCNT,U,_T,Y65T999,1,_T,1144,N,,,,,
A,2019,KI,POPCNT,U,_T,_T,1,_T,27618,N,,,,,
A,2019,MH,POPCNT,U,_T,Y25T54,1,_T,17157,N,,,,,
A,2019,MH,POPCNT,U,_T,Y55T64,1,_T,3607,N,,,,,
A,2019,MH,POPCNT,U,_T,Y65T999,1,_T,1640,N,,,,,
A,2019,MH,POPCNT,U,_T,_T,1,_T,22404,N,,,,,
A,2019,VU,POPCNT,U,_T,Y25T54,1,_T,30951,N,,,,,
A,2019,VU,POPCNT,U,_T,Y55T64,1,_T,3848,N,,,,,
A,2019,VU,POPCNT,U,_T,Y65T999,1,_T,2298,N,,,,,
A,2019,VU,POPCNT,U,_T,_T,1,_T,37098,N,,,,,
A,2019,KI,POPCNT,U,_T,Y25T54,2,_T,883,N,,,,,
A,2019,KI,POPCNT,U,_T,Y55T64,2,_T,573,N,,,,,
A,2019,KI,POPCNT,U,_T,Y65T999,2,_T,876,N,,,,,
